gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1.0,0,1.0,1.0,33,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,74.75,4028.0,0
0.0,0,0.0,0.0,13,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,79.25,2636.0,1
0.0,0,1.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,24.8,55.0,1
1.0,0,0.0,0.0,20,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,51.8,2498.0,0
1.0,0,0.0,0.0,3,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,30.4,411.0,0
0.0,0,0.0,0.0,13,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,19.65,987.0,0
0.0,0,1.0,0.0,40,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.6,3974.0,0
1.0,0,1.0,1.0,43,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,71.9,4460.0,0
1.0,0,1.0,0.0,6,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,91.0,1665.0,1
0.0,0,1.0,1.0,69,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,19.75,3024.0,0
0.0,0,1.0,1.0,72,1.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,109.7,6477.0,0
1.0,0,1.0,1.0,59,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,19.3,2752.0,0
0.0,0,1.0,0.0,20,1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,96.55,3633.0,0
1.0,0,1.0,1.0,24,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,24.1,1774.0,0
1.0,0,0.0,0.0,59,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,111.35,6041.0,0
1.0,0,1.0,1.0,72,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,112.25,6460.0,0
1.0,0,0.0,1.0,1,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,20.75,37.0,0
0.0,0,1.0,0.0,27,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,101.9,4175.0,0
0.0,0,0.0,0.0,14,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,80.05,2638.0,0
1.0,0,1.0,1.0,71,1.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,105.55,6317.0,0
1.0,0,0.0,1.0,13,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,78.3,2521.0,0
1.0,0,0.0,0.0,44,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.85,4320.0,0
0.0,0,0.0,0.0,33,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,79.95,4178.0,0
1.0,0,1.0,1.0,72,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,55.45,4996.0,0
1.0,0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,79.9,391.0,1
0.0,0,0.0,0.0,19,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,106.6,3661.0,1
1.0,0,1.0,0.0,64,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,102.45,6086.0,0
1.0,0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,46.0,422.0,1
0.0,0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.25,62.0,0
1.0,0,0.0,1.0,61,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,19.75,2655.0,0
0.0,0,1.0,1.0,29,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,20.0,1684.0,0
1.0,1,1.0,0.0,23,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,86.8,3692.0,0
0.0,0,1.0,0.0,57,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,58.75,4598.0,0
1.0,0,1.0,1.0,72,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,45.25,4439.0,0
1.0,0,1.0,0.0,66,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,56.6,4781.0,0
1.0,0,1.0,1.0,65,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,84.2,5537.0,0
0.0,0,0.0,0.0,8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,80.0,1839.0,0
0.0,0,0.0,0.0,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,70.15,1057.0,1
0.0,0,1.0,0.0,71,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,24.75,3566.0,0
1.0,0,1.0,1.0,1,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,20.2,26.0,0
1.0,0,1.0,0.0,4,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,50.05,779.0,1
0.0,0,0.0,0.0,12,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,19.35,894.0,0
1.0,0,0.0,0.0,24,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,50.6,2902.0,0
0.0,0,1.0,1.0,31,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,81.15,4084.0,0
0.0,0,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,55.2,224.0,1
1.0,0,0.0,0.0,30,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,89.9,4194.0,0
0.0,0,1.0,1.0,47,1.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,85.3,4948.0,0
1.0,0,0.0,0.0,54,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,108.0,5732.0,0
1.0,0,0.0,0.0,50,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,93.5,5264.0,0
1.0,0,0.0,0.0,1,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,84.6,423.0,1
0.0,0,0.0,0.0,72,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,20.25,3287.0,0
0.0,0,0.0,0.0,29,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,25.15,1976.0,0
1.0,0,0.0,0.0,2,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,54.4,559.0,1
0.0,0,0.0,0.0,10,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,29.6,1134.0,0
1.0,0,1.0,0.0,18,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,73.15,2928.0,0
0.0,1,0.0,0.0,11,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,95.0,2649.0,1
1.0,0,0.0,0.0,16,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,19.75,1098.0,0
0.0,0,0.0,0.0,72,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,86.6,5976.0,0
1.0,0,0.0,0.0,72,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,109.2,6424.0,0
0.0,0,1.0,1.0,41,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,74.7,4470.0,0
0.0,1,1.0,0.0,65,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,94.4,5888.0,0
0.0,1,0.0,0.0,13,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,54.8,2021.0,0
1.0,1,0.0,0.0,4,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,75.35,1075.0,0
1.0,0,0.0,0.0,41,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,3.0,65.0,4074.0,0
1.0,1,0.0,0.0,15,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,74.4,2582.0,1
1.0,0,0.0,0.0,1,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,48.55,173.0,1
1.0,0,0.0,0.0,42,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,99.0,5049.0,0
0.0,0,1.0,0.0,51,1.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,93.5,5204.0,0
0.0,0,1.0,1.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,70.4,660.0,1
1.0,1,1.0,0.0,1,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,40.2,116.0,1
1.0,0,0.0,1.0,32,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,83.7,4141.0,0
1.0,0,0.0,0.0,10,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,19.85,821.0,0
0.0,0,1.0,1.0,67,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,59.55,4947.0,0
0.0,0,1.0,1.0,61,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,115.1,6207.0,0
1.0,0,0.0,0.0,50,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,114.35,5746.0,0
0.0,0,1.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,44.6,401.0,1
0.0,1,1.0,0.0,29,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,45.0,2804.0,0
1.0,1,0.0,0.0,3,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,41.15,606.0,1
1.0,1,0.0,0.0,13,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,106.9,3011.0,1
1.0,1,1.0,0.0,57,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,89.85,5370.0,0
0.0,0,0.0,0.0,31,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,49.85,3231.0,0
0.0,0,1.0,0.0,45,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,113.3,5420.0,0
0.0,0,1.0,1.0,61,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,88.1,5616.0,0
1.0,0,0.0,0.0,50,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,24.9,2756.0,0
0.0,1,0.0,0.0,19,1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,3.0,105.0,3715.0,0
1.0,0,0.0,0.0,59,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,19.35,2621.0,1
0.0,0,1.0,0.0,71,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,24.25,3449.0,0
0.0,1,0.0,0.0,16,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,94.45,3224.0,1
1.0,0,1.0,0.0,57,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,59.75,4605.0,0
1.0,0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,55.0,1
1.0,1,1.0,0.0,20,1.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,107.05,3825.0,0
1.0,0,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,70.6,308.0,1
1.0,0,1.0,0.0,5,1.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,85.4,1378.0,1
0.0,0,1.0,0.0,52,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,105.05,5668.0,1
1.0,1,1.0,0.0,21,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,64.95,2977.0,0
1.0,0,0.0,0.0,14,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,55.0,2090.0,0
0.0,0,0.0,0.0,5,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.55,986.0,0
0.0,0,0.0,0.0,6,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,55.15,1201.0,0
0.0,0,0.0,0.0,10,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,51.2,1602.0,0
0.0,0,0.0,1.0,1,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,25.4,65.0,0
0.0,0,0.0,0.0,68,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,54.45,4733.0,0
1.0,0,1.0,1.0,18,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,95.15,3504.0,1
0.0,0,0.0,0.0,22,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,76.0,3509.0,0
0.0,0,0.0,0.0,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,44.35,2351.0,0
1.0,0,1.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,70.0,296.0,1
1.0,1,0.0,0.0,8,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,74.5,1808.0,1
1.0,0,0.0,0.0,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,44.85,1463.0,1
1.0,1,0.0,0.0,24,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,76.1,3425.0,1
1.0,0,0.0,0.0,35,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,61.2,3729.0,0
1.0,0,1.0,1.0,23,1.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,86.8,3667.0,0
0.0,1,0.0,0.0,6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,89.35,1738.0,0
0.0,0,0.0,0.0,12,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,19.7,898.0,0
1.0,0,0.0,0.0,1,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,20.25,27.0,0
0.0,0,1.0,1.0,71,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,76.05,5575.0,0
1.0,1,1.0,0.0,35,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,100.8,4599.0,0
1.0,0,1.0,1.0,40,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,74.55,4359.0,0
0.0,0,0.0,1.0,1,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,73.6,332.0,1
1.0,0,0.0,0.0,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,64.9,3220.0,0
0.0,1,0.0,0.0,4,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,95.45,1369.0,1
1.0,0,0.0,0.0,4,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,90.4,1286.0,0
0.0,0,1.0,1.0,68,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,60.3,4951.0,0
1.0,0,0.0,1.0,38,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,81.85,4440.0,0
1.0,0,1.0,1.0,52,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,24.8,2805.0,0
1.0,1,1.0,0.0,32,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,74.9,3928.0,1
1.0,0,1.0,1.0,29,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,75.55,3753.0,0
1.0,1,1.0,1.0,38,1.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,101.15,4756.0,0
1.0,0,0.0,1.0,48,1.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,78.75,4730.0,0
0.0,0,0.0,0.0,1,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,19.25,8.0,0
0.0,0,0.0,0.0,22,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,89.05,3618.0,0
0.0,0,0.0,0.0,43,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,115.05,5344.0,0
0.0,1,1.0,0.0,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,69.35,1253.0,0
1.0,0,0.0,0.0,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,80.6,1415.0,1
1.0,0,1.0,1.0,51,1.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,110.05,5693.0,0
1.0,0,0.0,0.0,71,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,19.9,2996.0,0
0.0,0,1.0,1.0,38,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,80.3,4394.0,1
1.0,1,1.0,0.0,24,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,93.15,3876.0,1
1.0,0,1.0,0.0,35,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,91.5,4495.0,0
0.0,1,0.0,0.0,54,1.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,82.45,5078.0,1
0.0,0,1.0,1.0,72,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,60.0,5032.0,0
1.0,0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,44.8,143.0,0
0.0,0,1.0,1.0,9,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,48.6,1436.0,0
1.0,0,0.0,0.0,69,0.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,60.05,4993.0,0
0.0,0,1.0,0.0,52,1.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,102.7,5462.0,0
0.0,1,1.0,0.0,11,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,82.9,2280.0,0
0.0,1,0.0,0.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,70.35,626.0,1
0.0,1,1.0,1.0,28,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,35.9,2433.0,0
0.0,1,0.0,0.0,17,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,82.65,3175.0,0
0.0,0,1.0,1.0,35,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,19.85,2032.0,0
0.0,0,0.0,0.0,8,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,19.2,719.0,0
1.0,0,0.0,0.0,46,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,94.9,5107.0,0
0.0,0,0.0,0.0,7,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,73.85,1622.0,1
0.0,0,0.0,0.0,2,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,80.6,693.0,1
1.0,0,1.0,1.0,68,1.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,75.8,5524.0,1
0.0,0,0.0,0.0,43,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,104.6,5275.0,1
0.0,0,0.0,0.0,68,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,88.15,5903.0,0
0.0,0,0.0,0.0,36,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,94.8,4672.0,0
1.0,0,1.0,0.0,63,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,103.4,6073.0,1
0.0,1,0.0,0.0,32,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,54.65,3560.0,0
0.0,0,1.0,0.0,71,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,85.75,5925.0,0
0.0,0,1.0,1.0,66,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,67.45,5147.0,0
1.0,0,0.0,0.0,63,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,20.5,2958.0,0
0.0,0,0.0,1.0,41,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.25,2253.0,0
0.0,1,0.0,0.0,1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,72.1,324.0,0
0.0,0,0.0,0.0,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,90.4,743.0,1
0.0,0,1.0,0.0,70,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,19.45,2925.0,0
0.0,0,0.0,0.0,23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,44.95,2456.0,0
0.0,1,1.0,0.0,64,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,97.0,6011.0,0
1.0,0,1.0,1.0,37,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,62.8,3910.0,0
1.0,0,0.0,1.0,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,44.6,1940.0,0
0.0,1,0.0,0.0,7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,89.15,1752.0,0
1.0,0,1.0,1.0,4,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,84.8,1325.0,1
0.0,1,0.0,0.0,21,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,41.9,2214.0,1
0.0,0,0.0,0.0,10,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,80.25,2220.0,1
0.0,1,0.0,0.0,16,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,54.1,2289.0,0
1.0,0,1.0,0.0,64,1.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,105.25,6141.0,0
1.0,1,1.0,0.0,27,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.75,2145.0,1
1.0,0,1.0,1.0,42,1.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,97.1,4903.0,0
1.0,0,0.0,1.0,5,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,20.2,418.0,0
0.0,0,0.0,0.0,41,1.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,98.8,4873.0,0
1.0,0,1.0,0.0,58,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,50.3,4280.0,0
0.0,0,0.0,0.0,47,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,20.55,2387.0,0
1.0,0,0.0,0.0,18,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,75.9,3019.0,0
1.0,0,0.0,0.0,5,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,96.5,1589.0,1
1.0,0,1.0,0.0,23,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,59.95,3078.0,0
0.0,0,0.0,0.0,1,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,19.15,6.0,0
